time_bins,mean_CPU_usage_rate,canonical_memory_usage,assigned_memory_usage,unmapped_page_cache_memory_usage,total_page_cache_memory_usage,mean_disk_I/O_time,mean_local_disk_space_used,cycles_per_instruction,memory_accesses_per_instruction,sampled_CPU_usage,maximum_memory_usage,maximum_CPU_usage,maximum_disk_IO_time
1970-01-07 07:25:00,2098.059316825065,2659.0090190540946,3362.195101469782,304.8469119982155,808.4238429044897,215.44893145412266,11.701667568802154,462052.71500000445,1582.640650022978,1146.7695879159091,0.8779,1.908,1.029
1970-01-07 07:30:00,2406.7160597730262,2766.7472599371717,3477.0510338999097,297.303442754811,800.3437661114817,490.5300800982509,11.705080784101746,503970.1889000025,1697.3107769940018,1329.2606756067921,0.8779,2.934,1.266
1970-01-07 07:35:00,2403.5416200039667,2801.046445519337,3511.9004530000198,295.28101127321315,797.8441466620801,360.3865344236695,11.709680016701222,486722.5467999975,1633.5902854070246,1337.8088103195048,0.8779,2.43,1.031
1970-01-07 07:40:00,2813.2022107200733,2788.457612038176,3505.0194371458288,299.8398259267138,801.5837295318896,283.16056030431696,11.794739073901422,512285.30199999607,1726.377010478992,1789.8315987381986,0.8779,2.84,1.416
1970-01-07 07:45:00,2370.929303620125,2733.3937759721844,3444.961412499897,299.72118263991206,800.6954178874903,283.2903541680221,11.749672026400818,530678.7826999973,1773.054753479988,1378.8051301107128,0.7686,2.219,1.219
1970-01-07 07:50:00,2210.0237404750837,2702.589944260112,3409.030832399754,300.6613417138168,801.5480723347804,282.40855345442253,11.7588185743003,482520.8986999971,1636.721172701984,1221.425223894906,0.7686,1.629,1.148
1970-01-07 07:55:00,2195.191901718082,2704.064394390095,3406.6139112997544,303.47141830611383,803.4676923884751,242.38264401371734,11.72272317820439,461682.7183999937,1587.4081021167872,1210.8956603125018,0.7686,4.461,1.154
1970-01-07 08:00:00,2216.947030016105,2707.0330553211006,3407.6589581097987,304.29155044540994,804.5814036910789,261.49715593452385,11.736725474605292,461101.49769999756,1584.67458680397,1210.3599538630992,0.7686,2.898,1.139
1970-01-07 08:05:00,2200.16280019112,2699.779462047148,3398.668280999734,305.2999657091118,805.1081391907737,342.3155211115719,11.781733912602892,461843.4222999947,1591.293471000009,1163.5508557278113,0.7686,2.508,1.254
1970-01-07 08:10:00,2280.785425333061,2704.2411095601383,3406.1705996198025,303.14153052261105,804.1992570203921,341.05221860866527,11.843566289503084,473204.1348999978,1619.1091948939961,1203.6706694036136,0.7686,3.332,1.227
1970-01-07 08:15:00,2274.516460723108,2711.3123798701095,3411.547259699824,298.5728512569115,800.285659619481,295.3301518260082,11.795142944103963,468162.54179999506,1600.7056863799887,1210.923238782392,0.7686,1.555,1.131
1970-01-07 08:20:00,2241.3614959030724,2710.1797883331424,3413.5992895997992,297.8710083839084,798.9868196987982,254.31016889773022,11.766529045105944,481286.10639999784,1644.775616339985,1206.7959963097,0.7686,8.438,1.271
1970-01-07 08:25:00,2282.9206521420892,2715.033690863166,3418.707957099705,300.1721240242074,802.2291465367691,283.58997266192284,11.759783210201858,483720.93606000533,1652.681996936962,1244.4988485582803,0.7686,44.69,1.195
1970-01-07 08:30:00,2197.0788848840093,2704.3945153290265,3404.548882099628,299.9472198955112,801.0084575037738,214.71124647812317,11.776323920103128,476611.51639999606,1643.1460607239726,1190.2225205295977,0.7686,2.375,1.291
1970-01-07 08:35:00,2153.5313683557665,2705.468060733547,3427.503390099482,296.5758618635203,798.6664913622941,223.1888742585112,11.801433419203592,507247.1429000092,1717.3516615570015,1192.8841031065067,0.7686,3.352,1.279
1970-01-07 08:40:00,2388.9666228480764,2759.8281684871263,3474.946415399859,294.85927636650473,796.0901755177736,239.77959516537797,11.808814522602677,470911.72390000016,1595.1457286230077,1385.137538224167,0.7686,2.008,1.213
1970-01-07 08:45:00,2948.4934361459887,2974.2888708411024,3679.3114342998706,298.00229729400587,797.7142496635012,369.73291018605266,11.968887712402003,497248.2783000042,1702.5895505459932,1875.0495174254982,0.7686,3.172,1.084
1970-01-07 08:50:00,2961.1889545637237,3000.195274030003,3708.7494186699405,299.37671362550924,799.4526310548723,363.4091247184441,12.426855038003666,499555.273400003,1717.6500217470195,1884.3881057109038,0.7686,3.734,1.199
1970-01-07 08:55:00,2777.9761787080843,2990.680910289044,3697.078235699856,301.8963958453203,802.1684838397852,452.4154702074671,12.823475761602474,501366.2965999979,1717.8336379589653,1658.1741851150873,0.7686,5.641,0.9727
1970-01-07 09:00:00,2309.0929601440016,2970.9355854740197,3682.0180056397357,299.1318994473176,799.0166358604729,460.7316852807534,13.070233755404772,493470.19767999894,1676.4469749289494,1235.7260474634884,0.7686,1.879,0.9814
1970-01-07 09:05:00,2154.80757628204,2931.663586973955,3641.953710799728,296.7296120656163,796.8195780230697,320.7125225435663,13.125477019903755,492544.42749999306,1680.1577542480068,1146.4188650473943,0.7686,1.607,1.303
1970-01-07 09:10:00,2107.629933790717,2894.2819811891436,3609.9045102995565,296.8151773872153,797.4987872429642,301.9796995353638,13.208391567203998,513549.0160000035,1747.4686797410225,1107.379557367684,0.7686,2.348,1.211
1970-01-07 09:15:00,2197.3865154610094,2884.1030524390876,3597.9793609997796,298.23826920710746,799.4836538990877,254.16931752380975,13.227073113803923,518696.9000000025,1761.7338342879857,1203.1571154978012,0.7686,5.195,0.9141
1970-01-07 09:20:00,2012.8281138390657,2863.4696471803395,3585.9115096996434,297.4946796623185,799.0021282494757,187.1950999454107,13.24319355940904,609489.610399998,2052.516134787977,1017.0715247492042,0.7686,2.27,0.9814
1970-01-07 09:25:00,2091.3698636210565,2867.650910633325,3592.173138399696,301.71098685861847,803.722059056871,204.3752545615295,13.244111660806029,539646.2923999946,1829.36129074997,1099.1271873463986,0.7686,4.086,1.057
1970-01-07 09:30:00,2349.858184057819,2914.111278958255,3635.225698999711,303.40061177952,804.8403122678965,360.5409466692616,13.22295511030701,529270.8481999893,1800.231828754989,1240.0874618307926,0.7686,3.984,1.066
1970-01-07 09:35:00,2264.561556741075,2918.417435032689,3643.5467316501645,303.9216390362191,806.195357521077,325.5818052043006,13.29857252080708,576795.2110999908,1957.1726237549954,1205.4162665036301,0.7686,1.945,0.9785
1970-01-07 09:40:00,2392.855178591076,2943.194049245213,3667.7646983199356,304.40586616221685,806.1579580872564,216.19448617685205,13.503723773506788,555540.463299997,1871.7803702409976,1385.2273613278846,0.7686,2.355,1.041
1970-01-07 09:45:00,2357.0677464080727,2959.098526592087,3692.49800429991,306.2139854693286,807.9840017570403,260.2839174448608,13.465343968204156,570321.4294999975,1907.1454074320045,1338.4230192397092,0.7686,3.906,1.113
1970-01-07 09:50:00,2238.3567196997687,2944.4479076313037,3662.8227096000946,307.7477444167152,808.8981107498857,247.94199029813788,13.535190093105106,584391.681600009,1961.8210854239946,1220.843973784706,0.7686,4.625,0.9912
1970-01-07 09:55:00,2232.949138901066,2954.1195856322383,3675.3922434001533,312.8887771050122,816.3419094054941,249.78023314316152,13.599958506605565,594332.0977000025,2001.5554086770198,1212.4375829340042,0.7686,6.625,0.8896
1970-01-07 10:00:00,2234.3381956540793,2937.1336560013383,3657.4121707961267,314.2257767451077,817.9398056681754,247.71268534756132,13.589350477206324,592111.1133999958,1993.75438041503,1224.2692343610927,0.7686,4.469,0.9287
1970-01-07 10:05:00,2233.675917227754,2931.115634772341,3649.433333540096,314.05385386461336,817.4392839944957,252.3778141935417,13.665728284406661,573513.7184000089,1940.7227203240018,1205.8135469678903,0.7686,7.609,0.9287
1970-01-07 10:10:00,2288.3447734730394,2922.2580874949977,3639.594336200251,314.9267980082152,818.422823443497,270.11440516683524,13.711028662706164,580080.1156000022,1951.8081564429929,1259.9239688932068,0.7686,6.766,0.9297
1970-01-07 10:15:00,2335.3982602150377,2916.984623852368,3633.4248659004293,315.9269200123131,819.8494772422672,417.42218457285264,13.597838959903688,579323.7239000014,1964.8674663090087,1244.0576516273968,0.7939,2.188,1.15
1970-01-07 10:20:00,2301.740208871085,2858.34897191232,3574.964332400243,314.9358306853124,819.1083059354917,387.2317963465,13.495706035205618,570651.0583200011,1939.2293864409721,1184.649351170284,0.8564,1.719,1.238
1970-01-07 10:25:00,2261.0445250990433,2857.124333046446,3573.926879100283,317.8603808715088,821.9343350145903,275.1331132108088,13.49071696000402,566517.8383000041,1926.7439148859887,1228.3906942792937,0.8828,2.09,0.9443
1970-01-07 10:30:00,2276.475165727062,2852.718792946389,3570.6680513002902,315.32447739951573,819.7620183227926,343.8837830837823,13.485200834005042,555280.7298999933,1896.6032069239739,1209.6760247654015,0.8789,2.609,1.283
1970-01-07 10:35:00,2276.3470906551074,2828.9499748563653,3548.283495500258,312.81752582580043,817.0010781794915,355.6707015489793,13.532155005906276,566033.1525000023,1927.2358850770106,1196.2666806125042,0.8789,2.305,1.096
1970-01-07 10:40:00,2354.167274288056,2816.301633802418,3536.3702197999573,314.30596344730475,818.4618440443776,361.611929341266,13.560981460405003,526594.7606999968,1793.30751167401,1279.7519261638906,0.8789,5.328,0.8809
1970-01-07 10:45:00,2508.1679698790417,2814.1789652842526,3545.129035609838,316.6923791549042,823.7933233074865,369.7035347605676,13.527147108105263,514727.3944000066,1748.8352467799814,1433.0804530673995,0.8789,2.16,1.123
1970-01-07 10:50:00,2529.573589578997,2792.6988478728144,3531.1396672998294,318.8623006270093,827.264029567095,398.5348103014559,13.398322015304954,499649.07960000343,1697.2269242769923,1480.8998143363006,0.8789,3.484,0.998
1970-01-07 10:55:00,2457.5180748280745,2799.4036991200155,3554.177557719737,320.9611163082977,829.952798438697,501.1492138936729,13.009955560403112,539683.0191000022,1813.2062086569956,1470.4765720161947,0.8789,3.43,0.8965
1970-01-07 11:00:00,2490.241477846428,2789.863187384054,3525.4538241197906,316.642510839299,824.0784749733925,405.82839954156145,12.476030864603194,505064.413200001,1705.8639944299669,1503.4345524415185,0.7686,4.781,1.182
1970-01-07 11:05:00,2352.6716632600624,2797.4557671301113,3520.8724109999243,312.71562608979383,820.2264863336901,310.54370190164366,12.149959989202904,473319.2903000005,1614.1344907020025,1381.896866838891,0.7686,2.445,1.012
1970-01-07 11:10:00,2261.4084722954785,2787.147277493136,232609.30568519875,311.86936174860864,819.7250594810013,345.7411806933486,12.02877168400311,473097.24889999937,1603.3632560089666,1274.8636206741908,0.7686,2.336,0.7549
1970-01-07 11:15:00,2268.969284470067,2810.9146524101543,3533.336849195856,310.954289861402,819.0646422840953,257.19386719568155,11.882779476903394,459130.75550000154,1561.8212519939893,1304.8218691040024,0.7686,2.094,0.8438
1970-01-07 11:20:00,2176.933841638055,2774.477830614126,3490.2879204498695,307.5458525731043,814.9491197933996,279.89318276415423,11.708585839602826,457047.4054999988,1562.7290452429952,1206.7841313229972,0.7686,2.633,0.8271
1970-01-07 11:25:00,2248.3383708370416,2800.983320349179,3519.8062835197875,308.54938640390384,817.4620768681009,286.8317840648871,11.75589137380058,480626.14169999654,1597.4134515009782,1330.898915132709,0.7686,3.934,0.8105
1970-01-07 11:30:00,2202.3182048660647,2780.071810341053,3491.610616999762,307.00572302419846,814.6704196286928,268.70645206546436,11.763190474806052,446820.358499997,1539.7343438719765,1214.5191046814123,0.7686,2.688,0.7734
1970-01-07 11:35:00,2163.6826551420477,2779.214716720104,3489.9183821997885,305.19039964840545,813.4786880941098,319.6168820541197,11.778236729303387,450843.652599998,1559.9804407209865,1156.257312851004,0.7686,1.961,0.8232
1970-01-07 11:40:00,2163.191889670746,2746.638330280077,3459.1206077997304,304.80911988420627,812.8784869301999,263.6343157782833,11.82492417840112,475184.8085999936,1634.0116769829688,1163.5339679811066,0.7686,2.812,0.9502
1970-01-07 11:45:00,2138.069048400994,2727.197921294055,3440.820149499708,303.7033902469062,811.612888112707,204.62454920403675,11.791300984803417,471821.85549999564,1617.4930080960125,1108.816410283687,0.7686,139.8,0.748
1970-01-07 11:50:00,2161.1518863769834,2730.236005000083,3438.3100560996822,301.17253402660754,822.011615245816,218.80811077427788,11.737495628002938,457982.9657999987,1580.9678722219878,1124.734757326395,0.7686,2.051,0.6553
1970-01-07 11:55:00,2139.218163114024,2735.527061451048,3439.5941583496415,305.37667753,826.6797618414043,202.91576479087664,11.7153975815036,449266.3743000003,1544.2740399269856,1097.2655241979985,0.7686,2.625,0.7061
1970-01-07 12:00:00,2118.2516385050512,2737.653516442041,3444.3673387997255,307.852755966506,829.4866875483982,207.1396587642154,11.762274335900685,461265.64140999416,1590.974556844981,1110.863976615005,0.7686,4.32,0.7246
1970-01-07 12:05:00,2237.909734909448,2743.1346876867783,3468.6316813697895,310.31970299918777,830.4908025973092,269.60110288324313,11.734876769403648,446178.37130000273,1541.153353011988,1255.1582313143213,0.7686,5.422,1.031
1970-01-07 12:10:00,2752.10039749307,2977.8220898349196,3697.2922150396366,299.3233568161034,823.6761094271745,268.23318994378906,11.868761672701893,502925.42334999,1725.206200315998,1701.8346363748724,0.8135,3.125,0.8086
1970-01-07 12:15:00,2758.2607858529773,2990.0480663946933,3701.2572179997915,298.64218471179646,832.265292349498,370.20633102804607,12.056366976499108,519117.12409999844,1764.7139357149895,1675.5667558412952,0.8643,3.594,0.8809
1970-01-07 12:20:00,2296.7651381050628,2970.4525856529604,3683.8630733995706,297.02216015129846,826.3513944403935,353.3129835591472,12.182960104606066,482157.904899999,1654.007956381975,1210.2973987496007,0.8838,5.281,0.9707
1970-01-07 12:25:00,2199.318192554018,2879.901322571852,3589.98869307563,299.00862315610635,827.5944764090727,313.88091625985186,12.185240437909204,517911.3204700006,1774.4575589750293,1129.1375703390954,0.8799,3.102,0.7852
1970-01-07 12:30:00,2576.4474444610655,2793.1876784860983,3507.608726175806,301.12227157400264,827.7949258949809,388.2238505424794,12.08479553240261,534955.4096000014,1786.325298296009,1529.2651376222034,0.8799,19.81,0.7666
1970-01-07 12:35:00,2110.903118752035,2683.7466217950237,3379.5510162996816,299.291698741603,825.6587653721681,239.2569835646804,11.675616375101747,452056.62119999767,1556.1873591260046,1105.2861411544925,0.8799,11.8,0.7852
1970-01-07 12:40:00,2018.9293669100189,2661.6708938960483,3356.7370131697253,300.4935100265992,827.357143473885,200.8097549901355,11.687523589901511,458872.06180000346,1572.0521784359942,1037.9354888915866,0.8799,2.125,0.7588
1970-01-07 12:45:00,2245.841017942036,2688.3450682230537,3387.2221770997726,297.2048194028977,826.7387918834789,172.22194007402788,11.599141018501513,443823.5604999965,1519.4457568039986,1269.498519053795,0.8799,3.289,0.7627
1970-01-07 12:50:00,2434.249424231055,2711.8595326090303,3412.176379629786,298.6066631672976,828.0820677592923,180.49497818954012,11.578279750304967,467364.9180999999,1591.1752754989707,1433.8286931563987,0.8799,3.109,0.7959
1970-01-07 12:55:00,2465.7036907527654,2692.3050218730805,3389.0044129498124,302.5721939070992,830.259556223599,270.07449655788156,11.595275074202874,472888.905199998,1632.7239724479887,1444.101029048605,0.8809,1.84,0.7842
1970-01-07 13:00:00,2768.6826054070366,2737.8399000380414,3439.9176212,300.168558490505,826.9387206698102,311.0591405576459,11.611551524104016,474981.3165299975,1619.7000070130243,1687.3005451011122,0.7686,1.629,0.8496
1970-01-07 13:05:00,2491.3590239540413,2761.615311530143,3472.710646420117,299.3271326383069,826.5158901960966,247.60835956628137,11.692164436502846,488386.48580999975,1649.2630729650264,1435.208358784306,0.7686,1.734,0.7793
1970-01-07 13:10:00,2434.6573707070415,2728.232318778778,3431.0709319499306,299.419823406103,824.8611542230806,249.19776294318135,11.674807913803921,470156.32439999765,1592.9040638110084,1368.19517001201,0.7686,2.367,0.7246
1970-01-07 13:15:00,2576.0560296599483,2756.870875239994,3463.5928004200396,300.4787426105026,821.6591678707897,268.1930496547867,11.60648922060666,462557.52029999415,1565.6184121099805,1501.8890835992954,0.7686,3.395,0.709
1970-01-07 13:20:00,2532.317303168226,2834.2883123180422,3555.6322278000303,301.66147031931956,823.0066017838882,262.2927257937834,11.601752214503133,494274.73029999796,1648.7612433880076,1496.3748123999644,0.7686,1.904,0.752
1970-01-07 13:25:00,2410.8363177204815,2777.526184565006,3489.712748119935,300.93756294430415,821.7400584154855,271.5250484304716,11.579933733603303,523919.7774939975,1762.0633869409692,1355.6532502530954,0.7686,2.262,0.7051
1970-01-07 13:30:00,2419.029160992973,2769.074872036043,3469.0686641999855,301.56429534800657,821.0974116713759,265.6472390076874,11.582691780904147,471519.8242000029,1597.1367700740063,1307.4568613888991,0.7686,1.758,0.7139
1970-01-07 13:35:00,2526.3764656879985,2837.263342811029,3541.976562350006,300.07492983300955,814.2686346807699,312.09498098217216,11.616870578204336,488608.19360000285,1638.2830839379742,1438.6058797219825,0.8125,1.898,0.7461
1970-01-07 13:40:00,2506.6317760274387,2887.201444317103,3596.884876699961,303.5544113207051,816.4152741773831,249.79862716819022,11.818941026504834,483500.41210000496,1624.169396697979,1481.2797657432786,0.877,1.85,0.7354
1970-01-07 13:45:00,2381.8482104957334,2904.594343929983,3617.5414670999144,302.80090381549803,813.0985582547812,229.5864002992974,11.770622613503717,505215.78209999786,1681.8147000279923,1398.680471566891,0.8828,2.879,0.5762
1970-01-07 13:50:00,2311.3083911361828,2871.975875563023,3584.4536489999673,304.3077527130056,814.9227943213843,221.14992791869076,11.703561236005706,509968.8166999979,1749.587845576984,1385.2472517254982,0.8779,1.461,0.7773
1970-01-07 13:55:00,2298.1046982106745,2836.8542446450806,3546.188532149678,306.45854130930627,816.7276295791901,248.325317392791,11.687372316105604,505423.6565000001,1683.798444706994,1401.485497649016,0.8779,15.73,0.8369
1970-01-07 14:00:00,2322.3736744110165,2844.215992312023,3551.2252961718864,307.7652632541073,819.110166233788,260.0484012839855,11.631698633103289,498289.57570000004,1649.6883118369612,1442.125896204808,0.8779,2.266,0.6445
1970-01-07 14:05:00,2235.64724631301,2839.395842463073,3547.299199099828,305.0766750542133,815.9983894502894,283.72930500368534,11.652632493305095,530197.7873999987,1767.2977386459454,1353.3605957732902,0.8779,2.844,0.7354
1970-01-07 14:10:00,2272.6767744800686,2838.30225048807,3538.2417252198175,303.14403527980693,813.5999046022744,324.31239022186435,11.616989227102788,487217.9461999976,1628.5173581389784,1382.4513229728962,0.8779,3.59,0.7266
1970-01-07 14:15:00,2187.8380119250364,2790.2955895300324,3489.1929330999,299.15807298020457,808.7107855670811,284.7882958147893,11.459853662700963,466562.9344999982,1561.5245406709703,1314.3548692669813,0.8779,1.469,0.752
1970-01-07 14:20:00,2318.9303794527837,2790.6389619741035,3484.837646679923,295.9625667709983,805.8892871568886,270.37510510918406,11.364655659801047,452419.793899995,1533.493411531999,1452.6834766759073,0.8779,2.469,0.7354
1970-01-07 14:25:00,2392.933135866027,2811.593479632045,3505.3992305699626,301.5640148923054,812.9989340500955,250.5315344119836,11.37590509110096,460881.06899999274,1554.315657573978,1465.508541789179,0.8779,3.762,0.668
1970-01-07 14:30:00,2447.4642153717487,2816.523206149769,3508.5638006279687,300.0454934156077,809.541701012683,219.8137273168822,11.342063726603312,457652.08519999456,1542.015045841019,1504.1960114009992,0.8779,2.074,0.6201
1970-01-07 14:35:00,2377.6037003660804,2803.001503890053,3494.9454606199797,298.98118063470827,809.1109794184798,206.84122006668323,11.299835545802944,444217.74140000436,1506.9756880540062,1417.79992681599,0.8779,3.734,0.6201
1970-01-07 14:40:00,2434.730228913041,2813.349908072078,3505.3732034999834,299.34977459870737,811.9313273363855,250.9686077532841,11.31500167180151,446921.44180000585,1516.4717089149908,1399.2269313793793,0.8779,9.781,0.6787
1970-01-07 14:45:00,2472.1976635830033,2824.965877777002,3514.9290640000745,300.18856080260286,813.4801888509877,288.3800230872515,11.276656422902185,446909.61839999846,1516.8077694750357,1400.9186218384964,0.8779,1.695,0.7295
1970-01-07 14:50:00,2499.512236597019,2839.6850072600587,3531.6996839999824,301.76408378131003,815.9636558913834,264.5276965112849,11.270359237901786,444166.3787000059,1508.573879630012,1429.4867306754045,0.8779,1.623,0.7217
1970-01-07 14:55:00,2488.467242218041,2837.5694695910747,3531.7115800699694,304.5358181267987,819.4722635304823,251.87417780438508,11.22312633220158,444898.25880000106,1509.9825109250003,1401.7929817318943,0.8779,1.766,0.7275
1970-01-07 15:00:00,2480.276987905046,2830.0357990230073,3526.6505030300304,304.7877363099038,816.2115026669943,273.06336127557415,11.271429575900564,449197.2270799965,1527.0217819710085,1383.682093615503,0.8779,1.486,0.7764
1970-01-07 15:05:00,2434.8595639070504,2822.869546134033,3518.2963320000017,302.6603087055008,813.9090316303848,266.57406916528316,11.236597803899867,443379.23920000205,1504.9654660939966,1346.620427043002,0.8779,1.344,0.7168
1970-01-07 15:10:00,2534.468565808024,2829.441905929057,3524.9029808000387,301.4223347468043,812.3939744723992,304.655982865525,11.269063964899871,451826.8187999987,1528.6985164239945,1378.0277767343837,0.8779,4.961,0.7256
1970-01-07 15:15:00,2507.016347538436,2843.004166276056,3538.645226989981,301.1680500179044,812.3921597814884,282.6410631107651,11.210461438500156,447308.4145000014,1510.8594701229893,1386.6976975089879,0.8779,8.312,0.7236
1970-01-07 15:20:00,2611.4008709359587,2857.030039287077,3546.4922817000206,300.15929864200154,812.3424475487844,297.09247118503924,11.144662342200125,451187.0913999959,1523.7409239959693,1474.9471079302014,0.8779,2.484,0.6904
1970-01-07 15:25:00,2621.5810663419443,2863.3857098547533,3550.5423888999526,303.0510279505005,817.6202611601826,360.42663698756115,11.141083875300266,460482.93469999696,1551.5959555899963,1474.2025385988804,0.8779,1.863,0.7471
1970-01-07 15:30:00,2552.0204027070204,2861.9311785100804,3548.7698254999978,301.90746307699953,815.2790216852836,281.98800959904366,11.130506563700221,459291.5265999996,1554.6315634730004,1481.0219790587098,0.8779,1.85,0.7598
1970-01-07 15:35:00,2475.66340122104,2846.0901782930914,3533.2324702159426,300.2642708928058,813.2536971128881,239.12605377678864,11.1442549738998,449884.9561000001,1521.3619262329844,1449.0961722854943,0.8779,2.559,0.6436
1970-01-07 15:40:00,2442.0567764610214,2844.6480864241053,3538.1290984899374,300.1323957703009,813.5981841795086,241.99619898419127,11.199438788900533,453456.44199999864,1538.7944601770012,1441.57385295111,0.7686,1.725,0.9004
1970-01-07 15:45:00,2407.093443671715,2790.8435926700363,3474.112741399956,299.3033145887045,812.2392287314018,271.9108537866837,11.159875151500735,451720.7004999972,1528.6211154810296,1402.0129086705017,0.7686,2.688,0.7402
1970-01-07 15:50:00,2425.35969460804,2770.263589390024,3450.208619819915,296.18794463801026,808.4840232876968,379.01759240684356,11.081174762200721,458431.53559999587,1546.2402622859943,1377.2976356195823,0.7686,1.852,1.068
